CD_CIRURGIA,DS_CIRURGIA,Codigo Tabela AMB,SN_ATIVO
1704,TUMOR OSSEO (RESSECCAO SEGMENTAR),30732123,S
597,TUMOR OSSEO VERT RESSECCAO S/ ENXERTIA,30732131,S
523,TUMOR OSSEO-CURETAGEM OU RESSECCAO SIMPLES,30732131,S
1735,"ARTROSCOPIA CIRUR JOELHO,TORNO,COTO,PUNH",30733081,S
2243,"ARTROSCOPIA CIRUR JOELHO,TORN,COTOV,PUNH",30733081,S
1353,ARTROSCOPIA JOELHO PARA CIRURGIA,30733103,S
1734,"ARTROSCOPIA CIRUR JOELHO,TORN,COTOV,PUNH",30733057,S
1954,"ARTROSCOPIA CIRUR JOELHO,TORN,COTOV,PUN",30733073,S
2871,IMPLANTE DE MARCAPASSO CARDIACO MULTI-SITIO TRANSVENOSO,60027339,S
2172,QUEIMADURA - ATEND INTEGRAL 4 UT,60033983,S
2171,QUEIMADURA - ATEND INTEGRAL 3 UT,60033983,S
2173,QUEIMADURA - ATEND INTEGRAL 5 UT,60033975,S
390,CIRURGIA VIA ALTA/BAIXA DO PROLAPSO CUPULA VAGINAL,31307027,S
2412,PROLAPSO VAGINAL,31307167,S
2796,ENDOMETRIOSE PERITONEAL - TRATAMENTO CIR�RGICO VIA LAPAROSC�PICA,31307183,S
3145,ENDOMETRIOMA DE PAREDE,31307043,S
337,LAPARATOMIA LIBERACAO DE BRIDAS VIGEN OC,31307078,S
900,LAPAROSCOPIA CIRURGICA PARA LISE DE ADERENCIA OU LISE DE BRIDAS,31307205,S
1312,LIGADURA OU SECCAO DE VASOS ABERRANTES,31307086,S
1772,LIGADURA LAPAROSCOPICA DE VEIA OVARIANA,31307213,S
3215,OMENTECTOMIA,31307116,S
2726,RESSECCAO DE TUMOR RETROPERITONAL EM ONCOLOGIA,31307124,S
401,FISTULA ARTERIO VENOSA CONGENITA - CIRURGIA COMPL,30908043,S
400,FISTULA ARTERIO VENOSA CONGENITA - REDCAO DE FLUXO,30908060,S
423,FISTULA ARTERIO VEN INTRA-TORACICA GRAND,30908086,S
424,FISTULA ARTERIO VEN DOS MEMBROS,30908094,S
108,ANEURISMA ROTO C/DISSECCAO AGUDA DA AORTA,30910013,S
2557,ANEURISMAS ROTOS OU TROMBOSADOS OUTROS,30910021,S
2558,ANEURISMAS ROTOS OU TROMBOSADOS DE AORTA ABDOMINAL ACIMA DA ARTERIA RENAL,30910030,S
35,"ANEURISMA ARTERIA VISCERAIS ESPL,REN,HEP",30910048,S
2553,ANEURISMAS ROTOS OU TROMBOSADOS DE AXILAR FEMORAL POPLITEA,30910056,S
324,"ANEURISMA AXILIAR, FEMORAL, POPLITEO",30910056,S
34,"ANEURISMA CAROTIDA,SUBCLAVIA,AXILAR,ILIA",30910064,S
1868,ANEURISMA AORTICA TORACICA - ABDOMINAL,30910072,S
692,LESAO MANGUITO ROTADOR - TRAT CIRURGICO,30735068,S
1738,"ARTROSCOPIA ARTIC OMBRO,CINT ES,QUAD,MAN",30735025,S
1293,BIOPSIA RENAL POR PUNCAO,40809099,S
91,MAPEAMENTO DE FEIXES ANOMALOS E FOCOS EC,30911150,N
90,MAPEAMENTO DE FEIXES ANOMALOS E FOCOS ECTOPICOS,30911150,S
2606,ABLACAO DE CIRCUITO ARRITMOGENIO POR CATETER DE RADIOFREQUENCIA,30912016,S
2175,ABLACAO CIRCUITO ARRITMOGENICO CATETE,30912016,S
1030,ESTUDO ELETROFISIOLOGICOS INTRACAVITARIO,30911117,N
89,ESTUDO ELETROFISIOLOGICOS INTRACAVITARIO,30911117,S
2591,EMBOLECTOMIA OU TROMBOEMBOLECTOMIA ARTERIAL,30910080,S
109,EMBOLECTOMIA OU TROMBECTOMIA,30910080,S
193,LESAO VASCULAR TRAUMATICA CERVICAL E CERVICO-TORACICA,30910110,S
194,LESAO VASCULAR TRAUMATICA MEMBRO INFERIOR,30910129,S
110,LESAO VASCULAR TRAUMATICA INTRA-ABDOMINAL,30910137,S
2798,TRATAMENTO CIRURGICO DE LESOES VASCULARES TRAUMATICAS DA REGIAO CERVICAL,30910145,S
195,LESAO VASCULAR TRAUMATICA INTRA-TORACICA,30910145,S
2603,AVALIACAO FISIOLOGICA DA GRAVIDADE DE OBSTRUCOES CATETER OU GUIA,30911028,S
59,BIOPSIA ENDOMIOCARDICA PERCUTANEA,30911036,N
58,BIOPSIA ENDOMIOCARDICA PERCUTANEA COM CA,30911036,N
57,BIOPSIA ENDOMIOCARDICA PERCUTANEA,30911036,S
26,CATETERISMO CAM TECN TRANSEPTAL,30911044,S
2511,CATETERISMO CARDIACO D E/OU E COM OU SEM CINECORONARIOGRAFIA,30911044,S
968,AVALIACAO HEMODINAMICA REATIV VASC/PULMO,30911044,S
967,CATETERISMO CAM CARDIACAS DIR E/OU ESQ C/OU S/ CINECORONARIOGRAFIA,30911044,S
65,CATETERISMO CAM CARDIACAS DIR E ESQ CINE,30911044,S
179,CATETERISMO CAM CARDIACAS DIREITAS,30911044,S
50,CATETERISMO CAM CARDIACAS ESQUERDAS,30911044,S
25,CATETERISMO CAM ESTUDO CINECORONARIO,30911044,S
2513,CATETERISMO CARDIACO D E OU/ E COM ESTUDO CINEANGIOGRAFICO,30911052,S
1902,CATETERISMO CAM CARDIACAS DIR E/OU ESQ C/ESTUDO CINEANG E DE REVAS CIR DO MIOCARDIO,30911052,S
27,CINEANGIOGRAFIA E CINECORONARIOGRAFIA,30911052,S
2514,CATETERISMO CARDIACO DIREITO COM ESTUDO ANGIOGRAFICO DA ARTERIA PULMONAR,30911060,S
969,CATETERISMO CAM CARDIACAS DIR C/ESTUDO ANGIOH.ART.PULMONAR,30911060,S
2517,CATETERISMO CARDIACO E E OU D COM CINEANGIOCORONARIOGRAFIA E VENTRICULOGRAFIA,30911079,S
1900,CATETERISMO CAM CARDIACAS DIR E/OU ESQ C/ CINEANG E VENTRICULOGRAFIA,30911079,S
970,CATETERISMO CAM CARDIACAS ESQ CINEANG,30911079,S
23,CATETERISMO CAM CINEANGIO/CINECORONARIOG,30911079,S
22,CATETERISMO CAM CINEANGIO/CINECORONARIOG,30911079,S
2518,CATETERISMO CARDIACO E E OU D COM CINEANGIOCORONARIOGRAFIA,30911087,S
1924,CATETERISMO ESQUERDO E ESTUDO CINEANGIOG,30911087,S
64,"CATETERISMO CAM DIR E/OU ESQ C/ CINEANG, VENTRIC. E ESTUDO ANG. DA AORTA",30911087,S
62,CATETERISMO CAM CARDIACAS DIR E ESQ E CI,30911087,S
29,CATETERISMO CAM ESQ CINECORONARIOG C/EST,30911087,S
28,CATETERISMO CAM ESQ CINECORONARIOG C/EST,30911087,S
2516,CATETERISMO E E ESTUDO CINEANGIOGRAFICO DA AORTA E OU SEUS RAMOS,30911095,S
1889,CATETERISMO E E ESTUDO CINEANGIOGRAFICO DA AORTA E/OU RAMOS,30911095,S
2512,CATETERIZACAO CARDIACA E POR VIA TRANSEPTAL,30911109,S
61,CATETERISMO CAM CARDIACAS DIR E ESQ E CI,30911109,S
2515,ESTUDO HEMODINAMICO DE CARDIOPATIAS CONGENITAS E OU VALVOPATIAS COM OU SEM CINE OU OXIMETRIA,30911133,S
66,AVALIACAO HEMODINAMICA DA REATIVIDADE VA,30911133,S
21,ESTUDO HEMOD CANDIDATOS TRANSPLANTES CARD,30911133,S
2532,ANGIOPLASTIA TRANSLUMINAL DA AORTA OU RAMOS OU DA ARTERIA PULMONAR E RAMOS POR VASO,30912024,S
157,ANGIOPLASTIA TRANSL NAS RAMIFICACOES DA ARTERIA PULMONAR,30912024,S
156,ANGIOPLASTIA TRANSL EM ESTENOSES V,30912024,S
1001,AORTOPLASTIA TRANSLUMINAL PERCUTANEA,30912024,S
318,ANGIOPLASTIA TRANSL PERCUT CONEX SISTEM,30912024,S
317,ANGIOPLASTIA TRANSL PERCUTANEA ESTEN PER,30912024,S
2521,ANGIOPLASTIA TRANSLUMINAL PERCUTANEA DE BIFURCACAO E DE TRONCO COM IMPLANTE DE STENT,30912261,S
2519,ANGIOPLASTIA TRANSLUMINAL PERCUTANEA DE MULTIPLOS VASOS COM IMPLANTE DE STENT,30912032,S
92,ANGIOPLASTIA TRANSL VASOS MULTIPLO,30912032,S
2522,ANGIOPLASTIA TRANSLUMINAL PERCUTANEA POR BALAO 1 VASO,30912040,S
1926,ANGIOPLASTIA TRANSL CORONARIA DE VASO UN,30912040,S
2168,ATERECTOMIA CORONARIA PERCUTANEA ROTATOR,30912270,S
74,ANGIOPLASTIA TRANSL CORONARIA C/ 1 STENT,30912270,S
180,ATERECTOMIA CORONARIA TRANSLUMINAL PERCU,30912270,S
935,ATRIOSEPTOSTOMIA CATETER BALAO / LAMINA,30912067,S
160,EMBOLOTERAPIA NAS CONEXOES SISTEMICO-PULMONARES,30912075,S
2413,IMPLANTE DE PROTESE MITRAL,30912091,S
158,IMPLANTE TRANSL PERCUTANEO DE ENDO-PROT,30912091,S
2520,IMPLANTE DE STENT CORONARIO COM OU SEM ANGIOPLASTIA POR BALAO CONCOMITANTE 1 VASO,30912105,S
93,ANGIOPLASTIA TRANSL CORONARIA C/ 1 STENT,30912105,N
181,IMPLANTE DE ENDO PROTESE INTRACORONARIA,30912105,S
2592,INFUSAO SELETIVA INTRAVASCULAR DE ENZIMAS TROMBOLITICAS,30912113,S
2605,OCLUSAO PERCUTANEA DE SHUNTS INTRACARD�ACOS,30912121,S
159,EMBOLOTERAPIA NAS FISTULAS AV PULMONAR,30912130,S
162,OCLUSAO PERCUTANEA DEFEITOS SEPTAIS INTR,30912148,S
2523,RECANALIZACAO ARTERIAL NO IAM POR ANGIOPLASTIA COM IMPLANTE DE STENT,30912180,S
2524,RECANALIZACAO MECANICA DO IAM POR ANGIOPLASTIA,30912199,S
993,RECANALIZACAO MECANICA POR ANGIOPLASTIA,30912199,S
1940,RETIRADA PERCUTANEA EMBOLOS PULMONARES,30912210,S
163,RETIRADA PERCUT CORPOS ESTRANHOS SIST CIRCULATORIO,30912210,S
2891,RECONSTRUCAO DA RAIZ DA AORTA(ANEURISMA DISSECANTE DE AORTA),30912237,S
16,VALVOTOMIA PERCUTANEA POR VIA VENOSA,30912245,S
17,VALVOTOMIA PERCUTANEA POR VIA ARTERIAL,30912245,S
2602,VALVOPLASTIA PERCUTANEA POR VIA TRANSEPTAL,30912253,S
271,FISTULA ARTERIO VENOSA UNILATERAL,30913144,S
272,FISTULA ARTERIO VEN COM ENXERTO,30913144,S
1422,DISSECACAO VEIA/ARTERIA,30913098,N
994,DISSECCAO VEIA/COLOCACAO CATETER VENOSO,30913098,S
1885,COLOCACAO SHUNT DEFINITIVO,30913101,S
84,IMPLANTACAO CATETER DE LONGA PERMANENCIA,30913101,S
2053,ARTROSCOPIA P/ DIAGN OUTRAS ARTICULACOES,30708125,S
1873,COLOCACAO SHUNT TEMPORARIO,30913012,S
30,CATETERISMO VEIA CENTRAL POR PUNCAO,30913012,S
1843,IMPLANTE DE MARCA-PASSO PROV/COLOC CATETER,30913020,S
38,INSTALACAO CATETERES INTRACAVETARIOS,30913020,S
39,INSTALACAO CIRCUITO PARA ASSISTENCIA,30913047,S
2442,RETIRADA DE PORTOCATH,30913128,S
266,RETIRADA DE SHUNT DEFINITIVO,30913152,S
325,ANASTOMOSE LINFO-VENOSAS,30914019,S
2161,DOENCA DE HODGKIN - ESTADIAMENTO CIRURGICO,30914027,S
2665,LINFADENECTOMIA CERVICAL SUPRAOMO-HIOIDEA UNILATERAL EM ONCOLOGIA,30914051,S
2663,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL EM ONCOLOGIA,30914051,S
2657,LINFADENECTOMIA RADICAL CERVICAL BILATERAL EM ONCOLOGIA,30914051,S
2503,LINFADENECTOMIA  CERVICAL RECORRENCIAL UNILATERAL EM ONCOLOGIA,30914051,S
2502,LINFADENECTOMIA CERVICAL SUPRAOMO-HIOIDEA UNILATERAL EM ONCOLOGIA,30914051,S
2501,LINFADENECTOMIA RADICAL MODIFICADA CERVICAL UNILATERAL EM ONCOLOGIA,30914051,S
2500,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL EM ONCOLOGIA,30914051,S
2508,LINFADENECTOMIA INGUINO-ILIACA UNILATERAL EM ONCOLOGIA,30914043,S
2506,LINFADENECTOMIA INGUINAL UNILATERAL EM ONCOLOGIA,30914043,S
777,LINFADENECTOMIA INGUINAL OU ILIACA,30914043,S
2499,LINFADENECTOMIA PELVICA EM ONCOLOGIA,30914060,S
2089,LINFADENECTOMIA PELVICA,30914060,S
2659,LINFADENECTOMIA RADICAL INGUINAL BILATERAL EM ONCOLOGIA,30914140,S
2235,LINFADENECTOMIA PELVICA LAPAROSCOPICA,30914140,S
2670,LINFADENECTOMIA RETROPERITONEAL EM ONCOLOGIA,30914078,S
778,LINFADENECTOMIA RETROPERITONEAL,30914078,S
1658,LINFADENECTOMIA RETROPERITONEAL LAPAROSC,30914159,S
1886,LINFANGIOPLASTIA,30914086,S
326,LINFEDEMA - RESSECCAO PARCIAL,30914132,S
327,LINFEDEMA - RESSECCAO TOTAL,30914094,S
328,LINFEDEMA GENITAL - RESSECCAO,30914108,S
1659,MARSUPIALIZACAO DE LINFOCELE -TRAT CIRURGICO,30914116,S
1664,MARSUPIALIZACAO LINFOCELE LAPAROSCOPICA,30914167,S
1903,CORRECAO CIRURGICA DAS ARRITMIAS,30915015,S
2,DRENAGEM DO PERICARDIO,30915023,S
1925,PERICARDIOCENTESE APOS CATETERISMO COMPL,30915031,S
936,PERIOCARDIOSTOMIA COM UTILIZACAO DE CATE,30915040,S
3,PERICARDIECTOMIA,30915040,S
117,HIPOTERMIA PROFUNDA C/ OU S/ PARADA CIRC,30916011,S
972,BIOPSIA MIOCARDIO,30917018,S
2018,"CARDIOTOMIA (FERIMENTO,CORPO ESTRANHO - EXTRA��O)",30917034,S
2493,RESSECCAO TUMOR CORACAO,30917042,S
2401,SINDROME DO TUNEL DO CARPO,30737079,S
1739,"ARTROSCOPIA ARTIC OMBRO,CINT ES,QUAD,MAN",30738032,S
1737,"ARTROSCOPIA ARTIC OMBRO,CINT ES,QUAD,MAN",30738024,S
2404,ARTROSCOPIA DE OMBRO,30708087,S
3218,CURATIVO A VACUO,8009959,S
1005,MOLDE TRAQUEAL OU BRONQUICO - COLOCACAO QQR TECNICA,30801010,S
1006,COLOCACAO PROTESE TRAQUEAL,30801028,S
1698,FECHAMENTO FISTULA TRAQUEO-CUTANEA CRO,30801036,S
2061,RESSECCAO CARINAL (BIFURCACAO TRAQUEAL),30801052,S
1561,TUMOR TRAQUEIA RESSECCAO C/ TRAQUE/ANAST,30801060,S
1559,TRAQUEOSPLASTIA (QUALQUER TECNICA),30801079,S
1491,TRAQUEOPLASTIA COM ABORDAGEM TORACICA,30801079,S
1985,TRAQUEOPLASTIA CERVICO-TORACICA,30801079,S
1206,TRAQUEOPLASTIA SUBGLOTICA,30801079,S
121,TRAQUELOPLASTIA,30801079,S
1714,TRAQUEORRAFIA (VIA TORACICA),30801087,S
1713,TRAQUEORRAFIA (VIA CERVICAL),30801087,S
1560,TRAQUEOSTOMIA,30801095,S
1576,TRAQUEOSTOMIA CERVICAL ,30801095,S
884,TRAQUEOSTOMIA,30801095,S
1678,"TRAQUEOSTOMIA P/ DILAT TRAQUEAL,CAUTEZI",30801109,S
1677,TRAQUEOSTOMIA C/ COLOC ORTESE TRAQUEA,30801109,S
1676,TRAQUEOSTOMIA CANULA LONG P/ MOLDAG/SUP,30801109,S
1004,TRAQUEOSTOMIA MEDIASTINAL,30801117,S
1578,TRAQUEOTOMIA OU FECHAMENTO CIRURGICO ,30801141,S
2086,BRONCOPLASTIA (C/ RESSECCAO PULMONAR),30802016,S
1717,BRONCORRAFIA,30802024,S
1716,BRONCOTOMIA E/OU BRONCORRAFIA POR VIDEOTORACOSCOPIA,30802059,S
1720,MOLDE BRONQUICO - COLOCACAO POR TORACOTOMIA,30802032,S
1719,MOLDE BRONQUICO - COLOCACAO ENDOSCOPICA,30802032,S
1088,BULECTOMIA BILATERAL COM ESTERNOTOMIA,30803012,S
1087,BULECTOMIA UNILATERAL,30803012,S
2283,CISTO PULMONAR CONGENITO - TRAT CIRURGICO,30803039,S
1090,FISTULA BRONQUICA C/AMPUTACAO COTO BRONQUICO,30803047,S
1784,CAVIDADE PULMONAR - DRENAGEM TUBULAR ABERTA,30803055,S
46,EMBOLECTOMIA PULMONAR,30803063,S
2043,LOBECTOMIA PRE-FRONTAL - BILATERAL,30803071,S
1779,LOBECTOMIA POR MALFORMACAO PULMONAR ,30803071,N
1201,LOBECTOMIA POR MALFORMACAO PULMONAR,30803071,S
2124,LOBECTOMIA STANDARD,30803080,S
1786,LOBECTOMIA ALARGADA,30803080,S
3180,LOBECTOMIA POR VIDEOLAPAROSCOPIA,30803217,S
3177,METASTASECTOMIA PULMONAR UNILATERAL (QUALQUER TECNICA),30803098,S
3176,METASTASECTOMIA PULMONAR UNILATERAL POR VIDEOTORACOSCOPIA,30803225,S
734,COSTOPLEUROPNEUMONECTOMIA,30803101,S
1092,PNEUMONECTOMIA STANDARD,30803101,S
1813,PNEUMONECTOMIA ALARGADA,30803110,S
1056,PNEUMONECTOMIA DE TOTALIZACAO,30803110,S
2460,PNEUMORRAFIA,30803128,S
1140,SUTURA PULMONAR COM PLEURODESE,30803128,S
750,PNEUMONECTOMIA C/ RESSEC COSTAL P/DRE CA,30803136,S
2050,POSICIONAMENTO AGULHA RADIOAT P/TORACOTOMIA,30803144,S
2127,SEGMENTECTOMIA,30803152,S
2111,BIOPSIA CORDAO ESPERMATICO - BILATERAL,30804019,S
3163,DECORTICACAO PULMONAR,30804027,S
1089,DESCORTICACAO PULMONAR,30804027,S
1709,DESCORTICACAO PULMONAR,30804027,S
3175,VIDEOLAPAROSCOPIA PARA TORACOSCOPIA,30804159,S
1548,PLEURECTOMIA,30804035,S
803,PLEUROTOMIA C/ DRENAGEM FECHADA (SELO DA,30804035,S
1203,PLEURODESE,30804043,S
765,TORACOCOSPIA COM BIOPSIA OU PLEURODESE,30804043,S
1493,PLEUROSCOPIA COM PLEURODESE OU BIOPSIA,30804051,S
1492,PLEUROSCOPIA,30804051,S
1710,PLEUROSTOMIA,30804060,S
1670,RETIRADA CORPO ESTRANHO ESPACO PLEURAL,30804086,S
1674,REPLECAO DE CAVIDADE PLEURAL P MIOPLASTI,30804094,S
1549,TUMOR PLEURA - RESSECCAO,30804108,S
2284,DRENAGEM PLEURAL ,30804132,S
817,TRAUMATISMO TORACICO TORACOT C/ INTERVEN,30804132,S
819,TORACOSTOMIA COM DRENAGEM FECHADA,30804132,S
764,TORACOSTOMIA COM DRENAGEM ABERTA,30804132,S
937,CONTROLE DE HEMORRAGIA TORAXICA POR CATETER BALAO,30804140,S
2795,BIOPSIA PRE-ESCALENICA,30805023,S
1044,BIOPSIA TIMO POR MEDIASTINOTOMIA,30805031,S
2264,CISTO/DUPLI BRONQUICA ESOFAGICA-CIR,30805040,S
1865,LIGADURA LAPAROSCOPICA DE VASOS ESPERMATICOS,30805201,S
1755,LIGADURA TERAP ARTERIA BRONQUICA P/TORACOTOMIA,30805074,S
1758,LIGADURA CANAL TORACICO P/ TORACOTOMIA,30805082,S
2504,LINFADENECTOMIA MEDIASTINAL EM ONCOLOGIA,30805090,S
1046,MEDIASTINOSCOPIA PARA DRENAGEM,30805104,S
1047,MEDIASTINOSCOPIA E BIOPSIA,30805236,S
1055,MEDIASTINOTOMIA EXPLORADA PARA-ESTERNAL,30805112,S
1048,MEDIASTINOTOMIA EXPLORADA TRANS-ESTERNAL,30805112,S
1009,DRENAGEM MEDIASTINO VIA TORACOMIA POSTERIOR,30805120,S
1008,DRENAGEM MEDIASTINO VIA TORACOTOMIA,30805120,S
2677,EXTIRPACAO DE BOCIO INTRATORACICO POR VIA TRANSESTERNAL EM ONCOLOGIA,30805015,S
1756,BOCIO INTRATORACICO VIA CERVICAL,30805015,S
1045,BOCIO INTRATORACICO RESSECCAO (QQ VIA),30805015,S
730,RESSECCAO TUMOR MEDIASTINO,30805147,S
1757,RETIRADA CORPO ESTRANHO DO MEDIASTINO,30805295,S
1007,RETIRADA CORPO ESTRANHO POR BRONCOTOMIA,30805295,S
1740,TIMECTOMIA - VIA CERVICAL,30805155,S
2022,TIMECTOMIA,30805155,S
731,TIMECTOMIA - VIA TRANS-ESTERNAL,30805155,S
1759,VAGOTOMIA TRONCULAR TERAPEUTICA P/ TORACOTOMIA,30805171,S
2134,ABSCESSO SUBFRENICO PEDIATR - TRAT CIRURGICO,30806011,S
1673,ABCESSO SUBFRENICO - DRENAGEM TRANSPLEURAL,30806011,S
1766,EVENTRACAO DIAFRAGMATICA - TRAT CIRURGICO,30806020,S
2285,EVENTRACAO DIAFRAGMATICA - TRAT CIRURGICO,30806020,N
2286,HERNIA DIAFRAG CONGENITA,30806038,N
1927,HERNIORRAFIA DIAFRAGMATICA VIA ABDOMINAL,30806038,S
1778,HERNIA DIAFRAGMATICA CONGENITA - TRAT CIRURGICO,30806038,S
186,HERNIORRAFIA DIAFRAGMATICA VIA TORACICA,30806038,S
3094,HERNIORRAFIA DIAFRAGMATICA POR VIDEOLAPAROSCOPIA,30806054,S
3095,HERNIORRAFIA EPIGASTRICA POR VIDEOLAPAROSCOPIA,30806054,S
140,VALVOTOMIA SEM CEC,30901014,S
428,CANAL ARTERIAL PERSISTENTE - CORRECAO CIRURGICA,30901022,S
925,COARCTACAO DA AORTA - CORRECAO CIRURGICA,30901030,S
137,ANASTOMOSE SISTEMICO PULMONAR,30901049,S
138,CORRECAO DA COMUNICACAO INTERATRIAL COM CEC,30901057,S
139,CIRURGIA CRIANCA DE BAIXO PESO COM CEC,30901065,S
2900,REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRCORPOREA,30901081,S
2351,REVASCULARIZACAO MIOCARDIO E OUTROS P,30901081,S
358,REDIREC DO FLUXO SANGUINEO,30901090,S
4,"RESSECCAO INFUNDIBULO, SEPTO, MEMBR, BAN",30901103,S
1898,TRANSPOSICOES (VASOS CIMARAS),30901111,S
1728,REVISAO/ RECONSTRUCAO INTRA-ARICULAR - JOELHO- TRAT CIRURGICO,9022467,S
2418,PROTESE DE QUADRIL,9022511,S
1916,ENXERTO ARTERIAL,9022615,S
2865,IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-SITIO TRANSVENOSO,9022624,S
2463,IMPLANTE DE MARCAPASSO,9022624,S
2432,IMPLANTE DE PROTESE VALVAR,9022660,S
1376,VARICOCELE BILATERAL-CORRECAO CIRURGICA,10000028,S
1184,RECONST LOBULO DA ORELHA,10000058,S
2396,OTOPLASTIA,10000061,S
2756,EXCISAO PARCIAL DE LABIO C/ ENXERTO LIVRE EM ONCOLOGIA,60180447,S
3172,RESSECCAO DE METASTASE DE PULMAO,60180722,S
2398,IMPLANTE DE PROTESE DE MAMA,9022690,S
3122,ENXERTO COM ARTERIA PARA REVASCULARIZACAO MIOCARDICA,30903068,S
3192,IMPLANTE DE PROTESE PENIANA,31206131,S
934,IMPLANTE DE ELETRODO DE MARCA-PASSO TEMPORARIO,9022611,S
831,ENXERTO DE PELE TOTAL OU LAMINADA,30101700,S
2998,MICROCIRURGIA DE TUMOR INTRADURAL E EXTRAMEDULAR,30715202,S
2278,COLO VESICAL -  RESSECCAO A CEU ABERTO,31103570,S
3071,TREPANACAO CRANIANA PARA PROPEDEUTICA NEUROCIRURGICA/ IMPLANTE PARA MONITORIZACAO PIC,31401392,S
3070,TREPANACAO CRANIANA P/ PROPEDEUTICA OU TERAPEUTICA NEUROCIRURGICA(COM TECNICA COMPLEMENTAR),31401392,S
630,REVISAO DE  DERIVACAO ATRIAL OU PERITONIAL,9022397,S
2802,IMPLANTE DE MARCAPASSO DE CAMARA DUPLA TRANSVERSO,9022623,S
3099,BICHECTOMIA,10000525,S
2447,RITIDOPLASTIA OU LIFTING FACIAL,10000525,S
3118,DRENAGEM BILIAR PERCUTANEA EXTERNA,,S
3108,RECONSTITUICAP PARCIA DE PALPEBRAS COM TARSORRAFIA,,S
3057,TRATAMENTO CIRURGICO DE HEMATOMA SUBDURAL CRONICO,,S
3055,TRATAMENTO CIRURGICO DE HEMATOMA INTRACEREBRAL (COM TECNICA COMPLEMENTAR),,S
3054,TRATAMENTO CIRURGICO DE HEMATOMA INTRACEREBRAL,,S
3053,TRATAMENTO CIRURGICO DE HEMATOMA EXTRADURAL,,S
3052,TRATAMENTO CIRURGICO DE FRATURA DO CRANIO COM AFUNDAMENTO,,S
3051,TRATAMENTO CIRURGICO DE FISTULA LIQUORICA RAQUIDIANA,,S
3050,TRATAMENTO CIRURGICO DE FSITULA LIQUORICA CRANIANA,,S
3049,TRATAMENTO CIRURGICO DE FISTULA CAROTIDEO-CAVERNOSA,,S
3048,TRATAMENTO CIRURGICO DE DISRAFISMO OCULTO,,S
3047,TRATAMENTO CIRURGICO DE DISRAFISMO ABERTO,,S
3046,TRATAMENTO CIRURGICO DE CRANIOSSINOTOSE COMPLEXA,,S
3045,TRATAMENTO CIRURGICO DE CRANIOSSINOSTOSE COM SUTURA UNICA,,S
3044,TRATAMENTO CIRURGICO DE ABSCESSO INTRACRANIANO,,S
3042,TRANSECCOES SUB-PIAIS MULTIPLAS E AREAS ELOQUENTES,,S
3041,SIMPATECTOMIA TORACICA VIDEOCIRURGICA,,S
3040,SIMPATECTOMIA TORACICA A CEU ABERTO,,S
3032,RESSECCAO DE TUMOR RAQUIMEDULAR EXTRADURAL,,S
3031,RESSECCAO DE MUCOCELE FRONTAL,,S
3029,NUCLEOTRACTOMIA TRIGEMIAL E/OU ESPINAL,,S
3026,NEUROTOMIA PERCUTANEA DE NERVOS PERIFERICOS POR AGENTES QUIMICOS,,S
3023,MIECTOMIA SUPERSELETIVA,,S
3020,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TECNICA COMPLEMENTAR),,S
3019,MICROCIRURGIA PARA TUMOR INTRACRANIANO,,S
3017,MICROCIRURGIA PARA TUMOR DE ORBITA,,S
3016,MICROCIRURGIA  PARA TUMOR DA BASE DO CRANIO,,S
3187,RETIRADA DE CERCLAGEM DO COLO UTERINO,,S
3150,PSEUDOARTROSE DE BRACO,,S
3132,REPOSICIONAMENTO DE LENTE INTRAOCULAR,,S
3015,MICROCIRURGIA PARA RESSECCAO UNILOBAR EXTRATEMPORAL SEM MONITORAMENTO INTRAOPERATORIO,,S
3219,TRATAMENTO CIRURGICO DE OSTEOMA/ODONTOMA,,S
3188,ABLACAO DE FIBRILACAO ATRIAL,,S
3159,REMOCAO CIRURGICA DE FECALOMA,,S
3156,ENDOCARDITE DA VALVULA PULMONAR,,S
3104,SUBSTITUICAO DE LENTE INTRA OCULAR,,S
3200,BLOQUEIO DE DOR - NEURO,,S
3197,CORRECAO DE ANEURISMA DE AORTA ASCENDENTE MAIS ARCO,,S
3196,TROCA DE AORTA ASCENDENTE,,S
3190,REDUCAO INCUENTA DE FRATURA ALVEOLO DENTARIA,,S
3189,REDUCAO CRUENTA DE FRATURA ALVEOLO DENTARIA,,S
3182,LAQUEADURA TUBARIA,,S
3153,ENDOCARDITE DE VALVULA PULMONAR,,S
3111,FIBRINOLISE INTRAVASCULAR POR CATETER (INCLUI FIBRINOL�TICO),,S
3105,EXERESE DE CISTO ODONTOGENICO E NAO- ODONTOGENICO,,S
3096,RECONSTITUICAO DE FORNIX DA CONJUNTIVA,,S
3073,TROCA DE GERADOR DE PULSOS PARA ESTIMULACAO CEREBRAL,,S
3072,TREPANACAO CRANIANA PARA PROPEDEUTICA OU TERAPEUTICA NEUROCIRURGICA,,S
3069,TTO POR STERETAXIA DE LESAO DE ESTRUTURA PROFUNDA DE SNC P/ TTO DE MOV ANORMAIS OU CONTROLE DA DOR,,S
